Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Total_Children,Total_Household_Size,Total_Spending,Total_Purchase_Num,Discount_Dependency,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Grouped_Couples,Marital_Status_Grouped_Single_Household,Marital_Status_Grouped_Unknown,Recency,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Cluster
0.2945507478125468,0.9769229334139067,1.5480341931508268,1.7080660154628036,2.452672999862175,1.4833689634072387,0.8487752241250988,0.358008779906419,1.4275454512245884,2.5504383725835167,-0.5561329963529097,0.6923562408752403,0.9851524503538736,-1.264873750805213,-1.7580816568198299,1.676255196112122,1.3124955407036505,-0.3088585915727373,1.4991111055936508,0.617051560912955,1.3245971653584014,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
-0.259751357102002,-0.8728038697721591,-0.6375240032378352,-0.7222172591506397,-0.6514322194360401,-0.6344519964064775,-0.7336344416794441,-0.16702331415117233,-1.1278169921449628,-0.5774607078811325,-1.1718019913148854,-0.13339658103632374,1.2354558226424066,1.4060858012290776,0.4506238251797635,-0.9627224233646093,-1.1895118946135974,0.7074049396406963,-1.1627232431723955,-0.5031577125081848,-1.1612469324690795,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9278575871989759,0.3573830265775481,0.5683012085628059,-0.1776537846539237,1.3388470094081093,-0.14759660334585314,-0.038918003033547255,-0.6920554082087637,1.4275454512245884,-0.2299163656072826,1.290873988533017,-0.5462729919921058,0.31767679091778556,-1.264873750805213,-0.6537289158200332,0.280418606187637,1.0344947145572896,-0.5502211802359278,-0.27544512691704676,-0.5031577125081848,0.8012615658157739,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.185530809586891,-0.8728038697721591,-0.5621599275002951,-0.6592099149939948,-0.5053566797043595,-0.5857664571004151,-0.752932120530719,-0.16702331415117233,-0.7627652145207412,-0.9250050501549824,-0.5561329963529097,0.2794798299194583,-1.2675779002429233,0.07060602521193221,0.4506238251797635,-0.9195693302159332,-0.9115110684672365,0.2416174878345392,-1.0148435571298373,-0.5031577125081848,-0.8995791326977657,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.301835538914951,-0.39258633432962275,0.41757305708772574,-0.2181585058974811,0.15198324908820376,-0.0015399854276658207,-0.5599553320179699,1.4080729680216015,0.33239011835192356,0.11762797666656731,0.059535998609065846,-0.13339658103632374,-1.0172745279543902,0.07060602521193221,0.4506238251797635,-0.30712735437510696,0.20049223611820702,0.308158552378276,-1.0148435571298373,-0.5031577125081848,0.5395937660444601,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.5001698515094394,0.6360277693651927,0.3924516985085457,-0.30816899754983085,-0.6879511043689603,0.3636015593678025,-0.5792530108692449,-0.16702331415117233,0.6974418959761451,0.4651723189404172,1.290873988533017,0.2794798299194583,0.15080787605876358,0.07060602521193221,0.4506238251797635,0.1808345450753075,1.0344947145572896,-0.41048494469408064,-0.27544512691704676,-0.5031577125081848,0.9320954657014308,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.17691312117178748,-0.20879937632075085,0.9702429458296862,-0.011134375097076677,0.2250210189540441,0.534000946939021,-0.32838318580267095,0.8830408739640103,1.0624936736003667,0.11762797666656731,0.3673704960900536,0.2794798299194583,-0.1829299536592804,0.07060602521193221,-0.6537289158200332,-0.0282919832605844,0.6174934753377483,-0.03237513087496492,1.2033517335085344,-0.5031577125081848,0.8012615658157739,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8655639849083895,-0.6801239944402772,-0.41143177602521497,-0.49719103001976533,-0.6331727769695801,-0.6344519964064775,-0.4055739012077706,-0.16702331415117233,-0.03266165927229802,-0.9250050501549824,-0.5561329963529097,1.1052326518310223,-1.3510123576724342,0.07060602521193221,0.4506238251797635,-0.7270401453987629,-0.6335102423208756,0.008723761931460714,0.3160736172531857,-0.5031577125081848,-0.637911332926452,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.0114008029132942,-0.8639109524491492,-0.6626453618170152,-0.6412078166635249,-0.6331727769695801,-0.5857664571004151,-0.8108251570845438,-0.6920554082087637,-0.3977134368965196,-0.9250050501549824,-1.1718019913148854,1.5181090627868044,-0.4332333259478134,0.07060602521193221,0.4506238251797635,-0.9311874706790383,-1.0505114815404168,-0.13101247361038637,0.16819393121062762,0.617051560912955,-1.1612469324690795,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-2.172408510027428,-0.8224106716084361,-0.6626453618170152,-0.7222172591506397,-0.6696916619025003,-0.6344519964064775,-0.5985506897205197,-0.6920554082087637,-1.1278169921449628,-0.9250050501549824,-1.787470986276861,6.059749583300406,1.5691936523604504,1.4060858012290776,1.5549765661795603,-0.9262082676234219,-1.6065131338331387,2.1047672950591676,-1.1627232431723955,0.617051560912955,-1.6845825320117072,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0853670060167664,-0.8876253986438423,-0.26070362455013485,-0.6997146362375523,-0.4870972372378994,-0.6344519964064775,-0.540657653166695,-0.6920554082087637,-0.7627652145207412,-0.9250050501549824,-0.8639674938338975,1.1052326518310223,-0.6001022408068354,-1.264873750805213,-0.6537289158200332,-0.906291455400956,-1.0505114815404168,-0.13101247361038637,1.2033517335085344,-0.5031577125081848,-1.1612469324690795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.5246091506916987,-0.33033591306855326,0.8697575115129661,1.4110313930100495,3.4204234505845594,2.067595435079988,-0.27049014924884623,-0.6920554082087637,-0.3977134368965196,0.4651723189404172,0.6752049935710415,-1.3720258139036698,0.8182835354948516,-1.264873750805213,-1.7580816568198299,0.8214920048979605,0.33949264919138744,-0.5036424350553121,-0.571204499002163,-0.5031577125081848,0.14709206638748945,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.35170110897721457,-0.21472798786942413,-0.6124026446586551,-0.5106926037676178,-0.6331727769695801,-0.5370809177943526,-0.5792530108692449,0.358008779906419,0.6974418959761451,-0.5774607078811325,-0.24829849887192196,0.2794798299194583,1.4023247375014285,1.4060858012290776,0.4506238251797635,-0.49301760178478865,-0.07750859002815384,0.008723761931460714,-0.571204499002163,-0.5031577125081848,0.016258166501832545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-1.623699244733435,-0.8965183159668522,-0.3109463417084949,-0.6727114887418473,-0.5783944495701998,-0.6344519964064775,-0.752932120530719,-0.6920554082087637,-1.1278169921449628,-0.9250050501549824,-0.8639674938338975,1.1052326518310223,-1.5178812725314563,-1.264873750805213,-0.6537289158200332,-0.9311874706790383,-1.1895118946135974,0.008723761931460714,1.3512314195510926,-0.5031577125081848,-1.2920808323547364,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.4536315101834645,2.0766803756928014,-0.10997547307505473,-0.23166007964533356,0.38935600115218494,0.9965135703466143,0.018975033520277487,-0.6920554082087637,1.0624936736003667,1.1602610034881171,1.9065429834949925,-0.9591494029478878,1.9029314820784944,-1.264873750805213,-1.7580816568198299,1.1750154218467301,1.7294967799231917,-0.5781684273442972,1.0554720474659764,2.8574701077552347,1.4554310652440583,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
-0.47096330041945,-0.7483030272500201,-0.5370385689211151,-0.6637104395766124,-0.6514322194360401,-0.34233876057010293,-0.772229799381994,0.358008779906419,-0.3977134368965196,-0.9250050501549824,-0.8639674938338975,1.1052326518310223,-0.9338400705248793,1.4060858012290776,1.5549765661795603,-0.8482007530854304,-0.9115110684672365,0.7074049396406963,0.9075923614234183,-0.5031577125081848,-0.7687452328121088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.6631877882183737,-0.6564095482455841,-0.5370385689211151,-0.5782004725068801,2.0509652656000528,-0.3666815302231341,-0.309085506951396,-0.16702331415117233,-0.03266165927229802,-0.5774607078811325,0.059535998609065846,0.6923562408752403,1.9029314820784944,-1.264873750805213,-0.6537289158200332,-0.48139946132168354,-0.21650900310133428,-0.1818256501710581,1.4991111055936508,-0.5031577125081848,-0.24540963326948123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.180804333735359,2.094466210338821,1.3470633245173866,1.4920408354971642,-0.6879511043689603,-0.26931045161100925,2.546970963037291,-0.16702331415117233,2.5227007840972533,0.4651723189404172,0.9830394910520293,-0.13339658103632374,1.6526281097899616,0.07060602521193221,0.4506238251797635,1.9501113641710277,1.5904963668500114,-0.4570636898746964,0.46395330329574386,0.617051560912955,1.4554310652440583,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
-0.8487384673944495,-0.8935540101925156,-0.23558226597095483,-0.6637104395766124,-0.14016783037515768,-0.07456829438675948,-0.096811039587372,-0.16702331415117233,-0.7627652145207412,-0.5774607078811325,-0.8639674938338975,0.2794798299194583,-1.3510123576724342,0.07060602521193221,-0.6537289158200332,-0.7867905820661606,-0.9115110684672365,0.2416174878345392,1.2033517335085344,-0.5031577125081848,-0.8995791326977657,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
-0.6970268178553479,-0.6504809366969108,-0.6124026446586551,-0.420682112115268,0.5719504258167858,0.2662304807556776,0.07686807007410222,-0.6920554082087637,-0.03266165927229802,-0.2299163656072826,-0.24829849887192196,1.1052326518310223,-1.1007089853839014,-1.264873750805213,-0.6537289158200332,-0.4830591956735557,-0.21650900310133428,-0.4358915329744165,1.6469907916362088,-0.5031577125081848,-0.37624353315513814,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-2.322851195955143,-0.9024469275155255,-0.6375240032378352,7.014184498368821,-0.6696916619025003,-0.6344519964064775,-0.8301228359358187,6.658393908597515,-1.4928687697691845,8.806236533512815,-1.787470986276861,-1.784902224859452,-0.8504056130953683,0.07060602521193221,0.4506238251797635,1.8638051778736755,2.146498019142733,0.8072165364563014,0.9075923614234183,-0.5031577125081848,3.6796073633002258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.31659311572885374,1.6646418730600079,-0.6626453618170152,-0.3621752925412407,-0.6879511043689603,-0.6587947660595088,-0.48276461661287023,0.358008779906419,-0.7627652145207412,0.11762797666656731,0.9830394910520293,1.1052326518310223,1.6526281097899616,0.07060602521193221,0.4506238251797635,0.60572653915458,0.20049223611820702,-0.0910878348841444,1.0554720474659764,0.617051560912955,0.2779259662731463,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.63228306305046,0.23288218405540909,-0.6626453618170152,-0.2901668992193609,-0.3045028125732985,0.12017386283749028,-0.752932120530719,0.358008779906419,0.6974418959761451,-0.2299163656072826,0.9830394910520293,-0.5462729919921058,1.2354558226424066,0.07060602521193221,0.4506238251797635,-0.10463976344670367,0.6174934753377483,-0.19677070210066738,-0.8669638710872792,-0.5031577125081848,0.670427665930117,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.5255287357090711,-0.10504867421896831,-0.5872812860794752,-0.6277062429156725,0.02416715182298313,-0.5127381481413215,1.0610496914891228,2.4581371561367846,1.0624936736003667,-0.5774607078811325,-0.24829849887192196,1.1052326518310223,1.4857591949309394,0.07060602521193221,0.4506238251797635,-0.27061319863391947,0.06149182304502659,0.8148943515959632,0.611832989338302,-0.5031577125081848,0.670427665930117,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.5641989509550884,-0.8876253986438423,-0.5621599275002951,-0.6367072920809074,-0.414059467372059,-0.3666815302231341,-0.5985506897205197,-0.16702331415117233,-0.7627652145207412,-0.5774607078811325,-0.8639674938338975,0.6923562408752403,-0.01606103880025839,-1.264873750805213,-1.7580816568198299,-0.8830551744747458,-0.9115110684672365,0.2416174878345392,0.9075923614234183,-0.5031577125081848,-0.8995791326977657,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.06994418859712978,-0.39258633432962275,-0.5621599275002951,-0.61420466916782,-0.6331727769695801,-0.5127381481413215,-0.058215681884822165,0.8830408739640103,0.33239011835192356,-0.5774607078811325,-0.5561329963529097,0.6923562408752403,-0.6001022408068354,1.4060858012290776,1.5549765661795603,-0.580983522434013,-0.3555094161745147,0.4279324685570022,0.16819393121062762,-0.5031577125081848,-0.11457573338382435,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
-0.6349885968542284,-0.798696225413743,-0.6124026446586551,-0.5601983741764102,-0.3227622550397586,-0.14759660334585314,-0.6564437262743444,-0.16702331415117233,-0.7627652145207412,-0.5774607078811325,-0.5561329963529097,-0.9591494029478878,-1.6847501873904782,0.07060602521193221,0.4506238251797635,-0.7901100507699049,-0.7725106553940561,0.10853535874706575,0.16819393121062762,-0.5031577125081848,-0.7687452328121088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.5390750600168246,1.1221739163564022,1.8494904961009873,2.855699784030263,-0.3045028125732985,0.9478280310405518,-0.8494205147870936,-0.6920554082087637,0.6974418959761451,2.2028940303096665,1.290873988533017,-1.3720258139036698,0.31767679091778556,-1.264873750805213,-0.6537289158200332,1.7675405854650903,1.7294967799231917,-0.5781684273442972,-0.7190841850447212,0.617051560912955,1.4554310652440583,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
-1.9218586947569976,-0.881696787095169,-0.5621599275002951,-0.7042151608201698,-0.6514322194360401,-0.6101092267534464,-0.772229799381994,-0.16702331415117233,-0.3977134368965196,-0.9250050501549824,-0.8639674938338975,-0.13339658103632374,-1.6847501873904782,-1.264873750805213,-1.7580816568198299,-0.9577432203089928,-0.9115110684672365,0.2416174878345392,-1.6063623013000699,-0.5031577125081848,-0.8995791326977657,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.6227689472630987,-0.5734089865641581,-0.23558226597095483,-0.5511973250111751,-0.06713006050931732,-0.12325383369282192,0.8680729029763736,-0.6920554082087637,-0.7627652145207412,0.8127166612142671,-0.8639674938338975,-0.9591494029478878,0.48454570577680756,-1.264873750805213,-0.6537289158200332,-0.4797397269698114,-0.3555094161745147,-0.41048494469408064,0.3160736172531857,-0.5031577125081848,-0.507077433040795,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
-0.5321555456796453,-0.5793375981128314,-0.6626453618170152,-0.7267177837332571,-0.6514322194360401,-0.6587947660595088,-0.7915274782332689,-0.16702331415117233,-0.7627652145207412,-0.5774607078811325,-0.5561329963529097,-0.13339658103632374,-0.09949549622976939,0.07060602521193221,0.4506238251797635,-0.8083671286404986,-0.7725106553940561,0.10853535874706575,1.3512314195510926,0.617051560912955,-0.7687452328121088,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.2472497155972309,-0.6208378789535444,-0.36118905886685493,-0.3171700467150658,-0.08538950297577741,-0.12325383369282192,-0.01962032418227234,1.933105062079193,-0.03266165927229802,-0.5774607078811325,0.059535998609065846,0.2794798299194583,1.4023247375014285,1.4060858012290776,0.4506238251797635,-0.5062954765997659,-0.21650900310133428,0.8344378810423755,1.2033517335085344,0.617051560912955,0.2779259662731463,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
0.788929571078287,0.5233841499404002,0.19148082987510553,1.3705266717664921,1.4849225491397902,0.9965135703466143,-0.4248715800590455,-0.6920554082087637,-0.3977134368965196,0.8127166612142671,0.9830394910520293,0.6923562408752403,1.9029314820784944,-1.264873750805213,-0.6537289158200332,0.9775070339739433,0.6174934753377483,-0.5255618445520723,0.7597126753808601,-0.5031577125081848,0.4087598661588032,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
