Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Z_CostContact,Z_Revenue,Age,Total_Children,Total_Household_Size,Total_Spending,Loyalty_Months,Campaign_Response_Rate,Shopping_Frequency,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Grouped_Couples,Marital_Status_Grouped_Single_Household,Marital_Status_Grouped_Unknown,Recency,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
0.23569583676205916,0.9837812651523129,1.5515769812186038,1.6797023326128684,2.4621470460734924,1.4765001000700189,0.8432069073861739,0.349413940993261,1.409303937080072,2.5108902417547814,-0.5507847897348009,0.6939037392619777,0.0,0.0,0.9853447295662141,-1.2645053004571831,-1.759114633956529,1.6794168065208526,1.5253020500743941,-0.4390371310802407,1.3208261216120218,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.235454185332179,-0.8704794810063111,-0.6363011552898765,-0.7132254067643876,-0.6504492534945548,-0.6315031783543306,-0.7290057871219767,-0.1682363419597184,-1.1104093734576166,-0.5687196185467573,-1.1661254027053516,-0.13046347152923427,0.0,0.0,1.2357329535285873,1.3963607145959784,0.44654827120027185,-0.9612754470850355,-1.1421241582444626,-0.4390371310802407,-1.1545959461059598,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7739989186443602,0.3627227780575174,0.570804023473423,-0.17703233923726175,1.3452742562284872,-0.14690472354413533,-0.03876606758181304,-0.6858866249126978,1.409303937080072,-0.22654074517991973,1.2952370491768512,-0.5426470769248403,0.0,0.0,0.3176427989998855,-1.2645053004571831,-0.6562831813781285,0.2826732937645306,-0.2529820888048437,-0.4390371310802407,0.799684633671394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0223554177564882,-0.8704794810063111,-0.5608570816171703,-0.6511865394471995,-0.5039741335148821,-0.5830433328733111,-0.7481791126647591,-0.1682363419597184,-0.7504503290950897,-0.9108984919135951,-0.5507847897348009,0.2817201338663717,0.0,0.0,-1.2681492860951449,0.06592770706939752,0.44654827120027185,-0.9180943158939959,-0.9939338133378595,-0.4390371310802407,-0.8940252021356461,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24188782026423034,-0.38908486421512983,0.4199158761280105,-0.21691446822688268,0.1551639063936456,-0.0015251871010767454,-0.5564458572369358,1.3847145068992197,0.3294268039924911,0.11563812818691793,0.06455582323574982,-0.13046347152923427,0.0,0.0,-1.0177610621327717,0.06592770706939752,0.44654827120027185,-0.30525441552885585,-0.9939338133378595,-0.4390371310802407,0.5391138897010802,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41046956464592316,0.642050518664746,0.3947678515704418,-0.3055414215371514,-0.6870680334894731,0.36192365400656973,-0.5756191827797181,-0.1682363419597184,0.689385848355018,0.4578170015537556,1.2952370491768512,0.2817201338663717,0.0,0.0,0.15071731635830335,0.06592770706939752,0.44654827120027185,0.18302452947751596,-0.2529820888048437,-0.4390371310802407,0.929970005656551,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13570529027215936,-0.20484741828270248,0.9731724163945228,-0.013072475613264588,0.22840146638348202,0.5315331131901381,-0.3263659507235479,0.8670642239462404,1.049344892717545,0.11563812818691793,0.3722261297210252,0.2817201338663717,0.0,0.0,-0.18313364892486095,0.06592770706939752,-0.6562831813781285,-0.026237875525214806,1.2289213602611877,-0.4390371310802407,0.799684633671394,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7503875230288662,-0.6773273199481211,-0.4099689342717579,-0.4916580234887158,-0.6321398634970958,-0.6315031783543306,-0.4030592528946772,-0.1682363419597184,-0.03053224037003586,-0.9108984919135951,-0.5507847897348009,1.1060873446575836,0.0,0.0,-1.351612027415936,0.06592770706939752,0.44654827120027185,-0.7254400382724343,0.3397792908215689,-0.4390371310802407,-0.6334544581653322,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8743470379142674,-0.8615647658805485,-0.6614491798474453,-0.6334611487851458,-0.6321398634970958,-0.5830433328733111,-0.8056990892931061,-0.6858866249126978,-0.3904912847325628,-0.9108984919135951,-1.1661254027053516,1.5182709500531897,0.0,0.0,-0.43352187288723415,0.06592770706939752,0.44654827120027185,-0.9297200050608143,0.19158894591496572,-0.4390371310802407,-1.1545959461059598,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.861189415037717,-0.8199627619603229,-0.6614491798474453,-0.7132254067643876,-0.668758643492014,-0.6315031783543306,-0.5947925083225005,-0.6858866249126978,-1.1104093734576166,-0.9108984919135951,-1.7814660156759023,6.052290609404856,0.0,0.0,1.5695839188117515,1.3963607145959784,1.5493797237786722,-0.9247375668464636,-1.1421241582444626,1.03539041557604,-1.6757374340465876,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
